timestamp,day,hour,department,district,full_address,A,district_code,B,address,cornerAddress,vehiculeType1,responsability,C,D,E,F,status,G,H,I,J,K,L,M,N,O,P,Q,address,latitude,longitude,season
04/06/2012 19:35,04/06/2012,19:35,75,118,"144, RUE DES POISSONNIER",,,,"144, RUE DES POISSONNIER, 75018 Paris",,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BH,VICTIM,,,,,,,"144, RUE DES POISSONNIER, 75018 Paris",48.8969048,2.3529237,spring
31/03/2012 14:35,31/03/2012,14:35,75,118,"96, RUE DES POISSONNIERS",,,,"96, RUE DES POISSONNIERS, 75018 Paris",,Scoo50-125,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"96, RUE DES POISSONNIERS, 75018 Paris",48.8929499,2.3526797,spring
20/04/2013 19:50,20/04/2013,19:50,75,118,"57, BOULEVARD ORNANO",,,,"57, BOULEVARD ORNANO, 75018 Paris",,VL,RESPONSIBLE,Scoo<=50,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"57, BOULEVARD ORNANO, 75018 Paris",48.8961578,2.345633,spring
23/06/2012 14:00,23/06/2012,14:00,75,118,"67, BOULEVARD ORNANO",,,,"67, BOULEVARD ORNANO, 75018 Paris",,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"67, BOULEVARD ORNANO, 75018 Paris",48.8965799,2.3450712,summer
26/05/2013 20:40,26/05/2013,20:40,75,118,"47, BOULEVARD ORNANO",,,,"47, BOULEVARD ORNANO, 75018 Paris",,Cyclo,RESPONSIBLE,,,,,Pi̩to,BL,RESPONSIBLE,Cond,BL,RESPONSIBLE,,,,,,,"47, BOULEVARD ORNANO, 75018 Paris",48.8956059,2.3462221,spring
02/08/2013 16:30,02/08/2013,16:30,75,118,"94, BOULEVARD BARBES",,,,"94, BOULEVARD BARBES, 75018 Paris",,Moto>125,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"94, BOULEVARD BARBES, 75018 Paris",48.8911402,2.3499902,summer
14/09/2013 01:10,14/09/2013,01:10,75,118,"73, BOULEVARD BARBES",,,,"73, BOULEVARD BARBES, 75018 Paris",,VU,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,Pass,BL,RESPONSIBLE,,,,,,,"73, BOULEVARD BARBES, 75018 Paris",48.8910625,2.3491971,summer
25/06/2012 08:25,25/06/2012,08:25,75,118,"11, RUE DE LA CHAPELLE",,,,"11, RUE DE LA CHAPELLE, 75018 Paris",,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"11, RUE DE LA CHAPELLE, 75018 Paris",48.8910566,2.3597875,summer
01/02/2013 16:50,01/02/2013,16:50,75,118,"21, RUE DE LA CHAPELLE",,,,"21, RUE DE LA CHAPELLE, 75018 Paris",,Moto>125,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"21, RUE DE LA CHAPELLE, 75018 Paris",48.89183020000001,2.3590425,winter
22/11/2012 19:30,22/11/2012,19:30,75,118,"54, RUE DE LA CHAPELLE",,,,"54, RUE DE LA CHAPELLE, 75018 Paris",,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"54, RUE DE LA CHAPELLE, 75018 Paris",48.89410590000001,2.3601684,autumn
23/02/2013 21:25,23/02/2013,21:25,75,118,"10, RUE DE LA CHAPELLE",,,,"10, RUE DE LA CHAPELLE, 75018 Paris",,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"10, RUE DE LA CHAPELLE, 75018 Paris",48.8907637,2.3601865,winter
23/09/2012 19:20,23/09/2012,19:20,75,118,"63, RUE DE LA CHAPELLE",,,,"63, RUE DE LA CHAPELLE, 75018 Paris",,Scoo<=50,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"63, RUE DE LA CHAPELLE, 75018 Paris",48.89574950000001,2.3587007,autumn
08/03/2013 21:10,08/03/2013,21:10,75,118,"84, RUE DE LA CHAPELLE",,,,"84, RUE DE LA CHAPELLE, 75018 Paris",,VL,RESPONSIBLE,Scoo50-125,VICTIM,Moto50-125,VICTIM,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,Cond,BL,VICTIM,,,,"84, RUE DE LA CHAPELLE, 75018 Paris",48.8964683,2.3599987,winter
10/12/2012 12:00,10/12/2012,12:00,75,118,"76, RUE MARX DORMOY",,,,"76, RUE MARX DORMOY, 75018 Paris",,Scoo50-125,RESPONSIBLE,,,,,Pi̩to,BL,RESPONSIBLE,Cond,Indem,RESPONSIBLE,,,,,,,"76, RUE MARX DORMOY, 75018 Paris",48.8898259,2.3601616,autumn
11/04/2013 14:40,11/04/2013,14:40,75,118,"16, RUE DE L EVANGILE",,,,"16, RUE DE L EVANGILE, 75018 Paris",,VU,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"16, RUE DE L EVANGILE, 75018 Paris",48.8925324,2.3626319,spring
28/01/2013 08:50,28/01/2013,08:50,75,118,"6, RUE DU PRE",,,,"6, RUE DU PRE, 75018 Paris",,VL,RESPONSIBLE,,,,,Pi̩to,BL,RESPONSIBLE,Cond,Indem,RESPONSIBLE,,,,,,,"6, RUE DU PRE, 75018 Paris",48.8969458,2.3601441,winter
08/01/2013 21:00,08/01/2013,21:00,75,118,"71, RUE RIQUET",,,,"71, RUE RIQUET, 75018 Paris",,Bicy,RESPONSIBLE,VL,RUN AWAY,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"71, RUE RIQUET, 75018 Paris",48.88946199999999,2.3622205,winter
21/09/2012 08:00,21/09/2012,08:00,75,118,"53, RUE DE LA CHAPELLE",,,,"53, RUE DE LA CHAPELLE, 75018 Paris",,Scoo50-125,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"53, RUE DE LA CHAPELLE, 75018 Paris",48.8944102,2.3588628,summer
01/01/2013 06:00,01/01/2013,06:00,75,118,"62, RUE DE LA CHAPELLE",,,,"62, RUE DE LA CHAPELLE, 75018 Paris",,Scoo50-125,RESPONSIBLE,,,,,Cond,BH,RESPONSIBLE,,,,,,,,,,"62, RUE DE LA CHAPELLE, 75018 Paris",48.8946198,2.3599016,winter
01/10/2013 15:45,01/10/2013,15:45,75,118,"62, RUE DE LA CHAPELLE",,,,"62, RUE DE LA CHAPELLE, 75018 Paris",,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"62, RUE DE LA CHAPELLE, 75018 Paris",48.8946198,2.3599016,autumn
16/04/2013 23:05,16/04/2013,23:05,75,118,"29, AVENUE DE LA PORTE D",,,,"29, AVENUE DE LA PORTE D, 75018 Paris",,Cyclo,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"29, AVENUE DE LA PORTE D, 75018 Paris",48.9007249,2.3585603,spring
04/05/2012 12:05,04/05/2012,12:05,75,118,PORTE DE CLIGNANCOURT,,,,"PORTE DE CLIGNANCOURT, 75018 Paris",,Moto50-125,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"PORTE DE CLIGNANCOURT, 75018 Paris",48.89969199999999,2.3431282,spring
01/01/2013 08:20,01/01/2013,08:20,75,118,BPI CLIGNANCOURT CHAPELL,,,,"BPI CLIGNANCOURT CHAPELL, 75018 Paris",,VL,RESPONSIBLE,VL,VICTIM,VL,VICTIM,Cond,Indem,RESPONSIBLE,Pass,BL,RESPONSIBLE,Cond,BL,VICTIM,Cond,Indem,VICTIM,"BPI CLIGNANCOURT CHAPELL, 75018 Paris",48.891305,2.3529867,winter
14/10/2013 08:50,14/10/2013,08:50,75,118,"90, BOULEVARD NEY",,,,"90, BOULEVARD NEY, 75018 Paris",,Bicy,RESPONSIBLE,VU,VICTIM,,,Cond,BH,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"90, BOULEVARD NEY, 75018 Paris",48.8986666,2.3481631,autumn
30/01/2012 09:20,30/01/2012,09:20,75,118,ECHANGEUR CHAPELLE,,,,"ECHANGEUR CHAPELLE, 75018 Paris",,Scoo50-125,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"ECHANGEUR CHAPELLE, 75018 Paris",48.891305,2.3529867,winter
14/10/2013 15:50,14/10/2013,15:50,75,118,BPE CHAPELLE CLIGNANCOUR,,,,"BPE CHAPELLE CLIGNANCOUR, 75018 Paris",,Scoo>125,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"BPE CHAPELLE CLIGNANCOUR, 75018 Paris",48.891305,2.3529867,autumn
28/10/2013 19:05,28/10/2013,19:05,75,118,PORTE DE LA CHAPELLE,,,,"PORTE DE LA CHAPELLE, 75018 Paris",,Moto>125,RESPONSIBLE,VL,VICTIM,Car,VICTIM,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,Cond,Indem,VICTIM,,,,"PORTE DE LA CHAPELLE, 75018 Paris",48.896748,2.3639939,autumn
04/06/2012 09:35,04/06/2012,09:35,75,118,PORTE DE LA CHAPELLE,,,,"PORTE DE LA CHAPELLE, 75018 Paris",,Moto>125,RESPONSIBLE,VU,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"PORTE DE LA CHAPELLE, 75018 Paris",48.896748,2.3639939,spring
17/09/2012 18:55,17/09/2012,18:55,75,118,BPE CHAPELLE CLIGNANCOUR,,,,"BPE CHAPELLE CLIGNANCOUR, 75018 Paris",,VL,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"BPE CHAPELLE CLIGNANCOUR, 75018 Paris",48.891305,2.3529867,summer
03/03/2013 20:30,03/03/2013,20:30,75,118,PORTE DE LA CHAPELLE,,,,"PORTE DE LA CHAPELLE, 75018 Paris",,VL,RESPONSIBLE,VL,VICTIM,VL,RUN AWAY,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,Pass,BL,RESPONSIBLE,,,,"PORTE DE LA CHAPELLE, 75018 Paris",48.896748,2.3639939,winter
17/12/2013 07:15,17/12/2013,07:15,75,118,PORTE DE LA CHAPELLE,,,,"PORTE DE LA CHAPELLE, 75018 Paris",,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"PORTE DE LA CHAPELLE, 75018 Paris",48.896748,2.3639939,autumn
10/03/2012 20:30,10/03/2012,20:30,75,118,PORTE DE LA CHAPELLE,,,,"PORTE DE LA CHAPELLE, 75018 Paris",,VU,RESPONSIBLE,VL,VICTIM,VL,VICTIM,Cond,BL,VICTIM,Cond,Indem,RESPONSIBLE,Cond,Indem,VICTIM,,,,"PORTE DE LA CHAPELLE, 75018 Paris",48.896748,2.3639939,winter
16/04/2013 21:35,16/04/2013,21:35,75,108,"1, PLACE CLEMENCEAU",,1_75108_3499,,"1, PLACE CLEMENCEAU, 75008 Paris",AVENUE DES CHAMPS ELYSEES,VL,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"1, PLACE CLEMENCEAU, 75008 Paris",48.8671952,2.3138925,spring
29/06/2013 18:35,29/06/2013,18:35,75,108,AVENUE DES CHAMPS ELYSEE,,1_75108_3499,,"AVENUE DES CHAMPS ELYSEE, 75008 Paris",PLACE CLEMENCEAU,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"AVENUE DES CHAMPS ELYSEE, 75008 Paris",48.869576,2.30825,summer
18/12/2013 17:40,18/12/2013,17:40,75,108,AVENUE DES CHAMPS ELYSEE,,1_75108_3499,,"AVENUE DES CHAMPS ELYSEE, 75008 Paris",ALLEE MARCEL PROUST,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"AVENUE DES CHAMPS ELYSEE, 75008 Paris",48.869576,2.30825,autumn
13/03/2012 14:40,13/03/2012,14:40,75,108,AVENUE WINSTON CHURCHILL,,1_75108_3502,,"AVENUE WINSTON CHURCHILL, 75008 Paris",PLACE CLEMENCEAU,VL,RESPONSIBLE,Scoo>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"AVENUE WINSTON CHURCHILL, 75008 Paris",48.86589499999999,2.3138045,winter
03/07/2013 12:30,03/07/2013,12:30,75,108,"75, RUE DU FAUBOURG SAIN",,1_75108_3520,,"75, RUE DU FAUBOURG SAIN, 75008 Paris",AVENUE MATIGNON,VU,RESPONSIBLE,Bicy,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"75, RUE DU FAUBOURG SAIN, 75008 Paris",48.8713767,2.3144335,summer
26/09/2013 08:45,26/09/2013,08:45,75,108,"101, BOULEVARD MALESHERB",,1_75108_3525,,"101, BOULEVARD MALESHERB, 75008 Paris",RUE DE MONCEAU,Bicy,RESPONSIBLE,Scoo50-125,VICTIM,,,Cond,BL,VICTIM,Cond,BL,RESPONSIBLE,,,,,,,"101, BOULEVARD MALESHERB, 75008 Paris",48.8790951,2.3140843,autumn
23/05/2012 23:05,23/05/2012,23:05,75,108,AVENUE DE MARIGNY,,1_75108_3559,,"AVENUE DE MARIGNY, 75008 Paris",AVENUE GABRIEL,VL,RESPONSIBLE,Scoo50-125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,Indem,VICTIM,Pass,BL,VICTIM,,,,"AVENUE DE MARIGNY, 75008 Paris",48.86984,2.3153721,spring
02/03/2013 21:10,02/03/2013,21:10,75,108,"2, AVENUE DE MARIGNY",,1_75108_3559,,"2, AVENUE DE MARIGNY, 75008 Paris",AVENUE GABRIEL,VL,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"2, AVENUE DE MARIGNY, 75008 Paris",48.8690352,2.3147923,winter
05/11/2013 21:50,05/11/2013,21:50,75,108,AVENUE DE MARIGNY,,1_75108_3559,,"AVENUE DE MARIGNY, 75008 Paris",AVENUE GABRIEL,VL,RESPONSIBLE,Scoo50-125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"AVENUE DE MARIGNY, 75008 Paris",48.86984,2.3153721,autumn
14/05/2013 10:00,14/05/2013,10:00,75,108,AVENUE DE MARIGNY,,1_75108_3559,,"AVENUE DE MARIGNY, 75008 Paris",AVENUE GABRIEL,Scoo50-125,RESPONSIBLE,Bicy,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,BH,VICTIM,,,,,,,"AVENUE DE MARIGNY, 75008 Paris",48.86984,2.3153721,spring
21/10/2013 18:00,21/10/2013,18:00,75,108,"13, RUE DE LISBONNE",,1_75108_3616,,"13, RUE DE LISBONNE, 75008 Paris",RUE DE MIROMESNIL,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"13, RUE DE LISBONNE, 75008 Paris",48.87767179999999,2.3152606,autumn
12/11/2012 13:50,12/11/2012,13:50,75,108,"115, BOULEVARD HAUSSMANN",,1_75108_3632,,"115, BOULEVARD HAUSSMANN, 75008 Paris",RUE DE MIROMESNIL,VL,RESPONSIBLE,Bicy,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"115, BOULEVARD HAUSSMANN, 75008 Paris",48.875004,2.3156059,autumn
02/11/2013 05:34,02/11/2013,05:34,75,108,"113, BOULEVARD HAUSSMANN",,1_75108_3632,,"113, BOULEVARD HAUSSMANN, 75008 Paris",RUE DE MIROMESNIL,VL,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,Pass,BL,VICTIM,,,,"113, BOULEVARD HAUSSMANN, 75008 Paris",48.8749929,2.3160743,autumn
26/01/2013 21:12,26/01/2013,21:12,75,108,AVENUE DES CHAMPS ELYSEE,,1_75108_3648,,"AVENUE DES CHAMPS ELYSEE, 75008 Paris",AVENUE DUTUIT,VL,RESPONSIBLE,VL,VICTIM,Bicy,VICTIM,Cond,Indem,RESPONSIBLE,Cond,Indem,VICTIM,Cond,BL,VICTIM,,,,"AVENUE DES CHAMPS ELYSEE, 75008 Paris",48.869576,2.30825,winter
01/10/2012 19:30,01/10/2012,19:30,75,108,"62, BOULEVARD MALESHERBE",,1_75108_3660,,"62, BOULEVARD MALESHERBE, 75008 Paris",RUE DE LISBONNE,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"62, BOULEVARD MALESHERBE, 75008 Paris",48.877891,2.3162579,autumn
20/06/2013 07:45,20/06/2013,07:45,75,108,"62, BOULEVARD MALESHERBE",,1_75108_3660,,"62, BOULEVARD MALESHERBE, 75008 Paris",RUE DE LISBONNE,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,BL,VICTIM,Cond,Indem,RESPONSIBLE,,,,,,,"62, BOULEVARD MALESHERBE, 75008 Paris",48.877891,2.3162579,spring
16/07/2012 08:25,16/07/2012,08:25,75,108,RUE DU FAUBOURG SAINT HO,,1_75108_3667,,"RUE DU FAUBOURG SAINT HO, 75008 Paris",AVENUE DE MARIGNY,VL,RESPONSIBLE,Scoo<=50,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"RUE DU FAUBOURG SAINT HO, 75008 Paris",48.8728833,2.3106163,summer
16/08/2012 19:40,16/08/2012,19:40,75,108,"132, BOULEVARD HAUSSMANN",,1_75108_3669,,"132, BOULEVARD HAUSSMANN, 75008 Paris",RUE D ARGENSON,VL,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,Pass,BL,RESPONSIBLE,Pass,BL,RESPONSIBLE,,,,"132, BOULEVARD HAUSSMANN, 75008 Paris",48.8753446,2.3167161,summer
15/02/2012 09:00,15/02/2012,09:00,75,108,"67, BOULEVARD MALESHERBE",,1_75108_3754,,"67, BOULEVARD MALESHERBE, 75008 Paris",RUE DE LA BIENFAISANCE,Moto50-125,RESPONSIBLE,Moto50-125,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"67, BOULEVARD MALESHERBE, 75008 Paris",48.8765096,2.3173876,winter
16/05/2012 00:46,16/05/2012,00:46,75,108,"21, RUE CAMBACERES",,1_75108_3783,,"21, RUE CAMBACERES, 75008 Paris",RUE ROQUEPINE,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"21, RUE CAMBACERES, 75008 Paris",48.8730673,2.3176975,spring
18/06/2012 00:04,18/06/2012,00:04,75,108,RUE CAMBACERES,,1_75108_3783,,"RUE CAMBACERES, 75008 Paris",RUE DE PENTHIEVRE,VL,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Pass,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,"RUE CAMBACERES, 75008 Paris",48.873228,2.3179471,spring
09/04/2012 10:00,09/04/2012,10:00,75,108,"21, RUE CAMBACERES",,1_75108_3783,,"21, RUE CAMBACERES, 75008 Paris",RUE DE PENTHIEVRE,Scoo50-125,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"21, RUE CAMBACERES, 75008 Paris",48.8730673,2.3176975,spring
03/07/2012 14:30,03/07/2012,14:30,75,108,"55, BOULEVARD MALESHERBE",,1_75108_3863,,"55, BOULEVARD MALESHERBE, 75008 Paris",RUE DE LABORDE,Scoo50-125,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"55, BOULEVARD MALESHERBE, 75008 Paris",48.8757022,2.3183679,summer
17/06/2012 06:45,17/06/2012,06:45,75,108,"5, PLACE SAINT AUGUSTIN",,1_75108_3929,,"5, PLACE SAINT AUGUSTIN, 75008 Paris",AVENUE CESAR CAIRE,Scoo50-125,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"5, PLACE SAINT AUGUSTIN, 75008 Paris",48.87465110000001,2.3191711,spring
10/11/2013 11:45,10/11/2013,11:45,75,108,PLACE SAINT AUGUSTIN,,1_75108_3929,,"PLACE SAINT AUGUSTIN, 75008 Paris",RUE DE LABORDE,Scoo<=50,RESPONSIBLE,VU,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"PLACE SAINT AUGUSTIN, 75008 Paris",48.8750674,2.3198299,autumn
13/07/2012 22:55,13/07/2012,22:55,75,108,AVENUE DES CHAMPS ELYSEE,,1_75108_3956,,"AVENUE DES CHAMPS ELYSEE, 75008 Paris",PLACE DE LA CONCORDE,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"AVENUE DES CHAMPS ELYSEE, 75008 Paris",48.869576,2.30825,summer
11/09/2012 22:20,11/09/2012,22:20,75,108,PLACE DE LA CONCORDE,,1_75108_3956,,"PLACE DE LA CONCORDE, 75008 Paris",AVENUE DES CHAMPS ELYSEES,VL,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"PLACE DE LA CONCORDE, 75008 Paris",48.8656331,2.3212357,summer
21/04/2013 01:55,21/04/2013,01:55,75,108,PLACE DE LA CONCORDE,,1_75108_3956,,"PLACE DE LA CONCORDE, 75008 Paris",AVENUE DES CHAMPS ELYSEES,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"PLACE DE LA CONCORDE, 75008 Paris",48.8656331,2.3212357,spring
13/10/2013 13:45,13/10/2013,13:45,75,108,"1, AVENUE DES CHAMPS ELY",,1_75108_3956,,"1, AVENUE DES CHAMPS ELY, 75008 Paris",PLACE DE LA CONCORDE,Scoo50-125,RESPONSIBLE,Scoo>125,RUN AWAY,,,Cond,BL,RESPONSIBLE,Pass,BL,RESPONSIBLE,,,,,,,"1, AVENUE DES CHAMPS ELY, 75008 Paris",48.86616739999999,2.3187931,autumn
14/12/2013 03:10,14/12/2013,03:10,75,108,AVENUE DES CHAMPS ELYSEE,,1_75108_3956,,"AVENUE DES CHAMPS ELYSEE, 75008 Paris",PLACE DE LA CONCORDE,VL,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,Indem,VICTIM,Pass,BL,VICTIM,,,,"AVENUE DES CHAMPS ELYSEE, 75008 Paris",48.869576,2.30825,autumn
20/06/2013 13:35,20/06/2013,13:35,75,108,"29, RUE DE LA PEPINIERE",,1_75108_3968,,"29, RUE DE LA PEPINIERE, 75008 Paris",PLACE SAINT AUGUSTIN,Bus,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pass,BL,RESPONSIBLE,,,,,,,"29, RUE DE LA PEPINIERE, 75008 Paris",48.8749081,2.3211986,spring
12/06/2013 10:10,12/06/2013,10:10,75,108,"6, PLACE SAINT AUGUSTIN",,1_75108_3968,,"6, PLACE SAINT AUGUSTIN, 75008 Paris",BOULEVARD HAUSSMANN,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"6, PLACE SAINT AUGUSTIN, 75008 Paris",48.875057,2.320128,spring
18/07/2012 08:50,18/07/2012,08:50,75,108,PLACE DE LA CONCORDE,,1_75108_3972,,"PLACE DE LA CONCORDE, 75008 Paris",PONT DE LA CONCORDE,Scoo>125,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,VICTIM,Cond,BL,RESPONSIBLE,,,,,,,"PLACE DE LA CONCORDE, 75008 Paris",48.8656331,2.3212357,summer
22/07/2012 19:45,22/07/2012,19:45,75,108,PLACE DE LA CONCORDE,,1_75108_3983,,"PLACE DE LA CONCORDE, 75008 Paris",PLACE DE LA CONCORDE,Moto>125,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,Pass,BL,RESPONSIBLE,,,,,,,"PLACE DE LA CONCORDE, 75008 Paris",48.8656331,2.3212357,summer
27/02/2012 13:00,27/02/2012,13:00,75,108,"46, RUE DU FAUBOURG SAIN",,1_75108_3989,,"46, RUE DU FAUBOURG SAIN, 75008 Paris",RUE D ANJOU,VU,RESPONSIBLE,Cyclo,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"46, RUE DU FAUBOURG SAIN, 75008 Paris",48.8693562,2.3202894,winter
29/01/2012 14:50,29/01/2012,14:50,75,108,"43 BIS, BOULEVARD DES BA",,1_75108_4008,,"43 BIS, BOULEVARD DES BA, 75008 Paris",RUE DE ROME,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"43 BIS, BOULEVARD DES BA, 75008 Paris",48.8675939,2.322308,winter
10/06/2013 00:40,10/06/2013,00:40,75,108,PLACE DE LA CONCORDE,,1_75108_4023,,"PLACE DE LA CONCORDE, 75008 Paris",PLACE DE LA CONCORDE,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"PLACE DE LA CONCORDE, 75008 Paris",48.8656331,2.3212357,spring
25/08/2013 01:50,25/08/2013,01:50,75,108,RUE DE ROME,,1_75108_4070,,"RUE DE ROME, 75008 Paris",RUE DE COPENHAGUE,VL,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Pass,BL,RESPONSIBLE,Pass,BL,RESPONSIBLE,Cond,Indem,VICTIM,"RUE DE ROME, 75008 Paris",48.8804751,2.3213345,summer
05/04/2013 20:10,05/04/2013,20:10,75,108,"54, RUE DE ROME",,1_75108_4116,,"54, RUE DE ROME, 75008 Paris",RUE DE CONSTANTINOPLE,Moto>125,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"54, RUE DE ROME, 75008 Paris",48.87965639999999,2.3220973,spring
13/03/2012 17:00,13/03/2012,17:00,75,108,"22, RUE DU FAUBOURG SAIN",,1_75108_4119,,"22, RUE DU FAUBOURG SAIN, 75008 Paris",RUE BOISSY D ANGLAS,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"22, RUE DU FAUBOURG SAIN, 75008 Paris",48.8689785,2.3220572,winter
18/10/2012 11:30,18/10/2012,11:30,75,108,"22, RUE DU FAUBOURG SAIN",,1_75108_4119,,"22, RUE DU FAUBOURG SAIN, 75008 Paris",RUE BOISSY D ANGLAS,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"22, RUE DU FAUBOURG SAIN, 75008 Paris",48.8689785,2.3220572,autumn
